Epoch_UTC,0.3_Bin,0.5_Bin,1.0_Bin,2.5_Bin,5.0_Bin,10.0_Bin,PM_1.0_SP,PM_2.5_SP,PM_10.0_SP,PM_1.0_AM,PM_2.5_AM,PM_10.0_AM
1621527599.4071,630.0000,191.0000,13.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
1621527600.3161,630.0000,191.0000,13.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
1621527601.1541,630.0000,191.0000,13.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
1621527601.9931,657.0000,206.0000,13.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527602.9021,657.0000,206.0000,13.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527603.7411,657.0000,206.0000,13.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527604.5791,651.0000,204.0000,13.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527605.4881,651.0000,204.0000,13.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527606.3261,651.0000,204.0000,13.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527607.1651,678.0000,213.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527608.0731,678.0000,213.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527608.9121,678.0000,213.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527609.7511,705.0000,220.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527610.6601,705.0000,220.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527611.4991,705.0000,220.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527612.3371,717.0000,222.0000,16.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527613.2461,717.0000,222.0000,16.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527614.0841,717.0000,222.0000,16.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527614.9231,705.0000,214.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527615.8311,705.0000,214.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527616.6701,705.0000,214.0000,15.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527617.5091,675.0000,203.0000,12.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527618.4171,675.0000,203.0000,12.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527619.2551,675.0000,203.0000,12.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527620.0941,786.0000,240.0000,13.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527621.0021,786.0000,240.0000,13.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527621.8411,786.0000,240.0000,13.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527622.6801,792.0000,242.0000,15.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527623.5881,792.0000,242.0000,15.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527624.4271,792.0000,242.0000,15.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527625.2651,789.0000,240.0000,15.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527626.1741,789.0000,240.0000,15.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527627.0121,789.0000,240.0000,15.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527627.8511,783.0000,234.0000,23.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527628.7591,783.0000,234.0000,23.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527629.5981,783.0000,234.0000,23.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527630.4371,801.0000,240.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527631.3461,801.0000,240.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527632.1841,801.0000,240.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527633.0231,807.0000,240.0000,23.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527633.9311,807.0000,240.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527634.7701,807.0000,240.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527635.6081,855.0000,258.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527636.5171,855.0000,258.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527637.3561,855.0000,258.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527638.1941,837.0000,254.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527639.1031,837.0000,254.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527639.9411,837.0000,254.0000,25.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527640.7801,918.0000,279.0000,32.0000,0.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527641.6881,918.0000,279.0000,32.0000,0.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527642.5271,918.0000,279.0000,32.0000,0.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527643.3661,936.0000,286.0000,39.0000,1.0000,0.0000,0.0000,5.0000,7.0000,7.0000,5.0000,7.0000,7.0000
1621527644.2741,936.0000,286.0000,39.0000,1.0000,0.0000,0.0000,5.0000,7.0000,7.0000,5.0000,7.0000,7.0000
1621527645.1121,936.0000,286.0000,39.0000,1.0000,0.0000,0.0000,5.0000,7.0000,7.0000,5.0000,7.0000,7.0000
1621527645.9511,894.0000,272.0000,49.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527646.8591,894.0000,272.0000,49.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527647.6981,894.0000,272.0000,49.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527648.5371,870.0000,265.0000,46.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527649.4451,870.0000,265.0000,46.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527650.2841,870.0000,265.0000,46.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527651.1221,870.0000,271.0000,46.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527652.0311,870.0000,271.0000,46.0000,1.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527652.8691,870.0000,271.0000,46.0000,1.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527653.7081,906.0000,283.0000,42.0000,1.0000,0.0000,0.0000,5.0000,7.0000,7.0000,5.0000,7.0000,7.0000
1621527654.6161,906.0000,283.0000,42.0000,1.0000,0.0000,0.0000,5.0000,7.0000,7.0000,5.0000,7.0000,7.0000
1621527655.4551,906.0000,283.0000,42.0000,1.0000,0.0000,0.0000,5.0000,7.0000,7.0000,5.0000,7.0000,7.0000
1621527656.2941,882.0000,275.0000,42.0000,1.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527657.2021,882.0000,275.0000,42.0000,1.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527658.0401,882.0000,275.0000,42.0000,1.0000,0.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527658.8791,831.0000,256.0000,41.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527659.7871,831.0000,256.0000,41.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527660.6261,831.0000,256.0000,41.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
